# cuda_transfer_trace_v1 coverage=ordinary_backend_set_get_only timing=host_API_wall_not_DMA
id,context,request_id,seq_id,phase,pos_min,pos_max,backend_api,direction,tensor,offset_bytes,size_bytes,device,host_kind,pointer_status,start_monotonic_ns,copy_api_wall_ns,sync_api_wall_ns,copy_status,sync_status
776,target,25,0,decode,87,90,get_tensor,D2H,"hc_mixed-30 (reshaped)",0,40960,0,pageable,0,862944109371508,7670,260,0,0
777,target,25,0,decode,87,90,get_tensor,D2H,"ffn_moe_topk-30",0,6184,0,pageable,0,862944109381648,4800,230,0,0
778,target,25,0,decode,87,90,set_tensor,H2D,"CUDA0#ffn_moe_down-30#0",0,409600,0,pageable,0,862944110330425,15621,14821,0,0
779,target,25,0,decode,87,90,get_tensor,D2H,"hc_mixed-31 (reshaped)",0,40960,0,pageable,0,862944110606979,6800,250,0,0
780,target,25,0,decode,87,90,get_tensor,D2H,"ffn_moe_topk-31",0,6184,0,pageable,0,862944110616159,5051,230,0,0
781,target,25,0,decode,87,90,set_tensor,H2D,"CUDA0#ffn_moe_down-31#0",0,409600,0,pageable,0,862944111574127,15851,14430,0,0
782,target,25,0,decode,87,90,get_tensor,D2H,"hc_mixed-32 (reshaped)",0,40960,0,pageable,0,862944111813769,7130,260,0,0
783,target,25,0,decode,87,90,get_tensor,D2H,"ffn_moe_topk-32",0,6184,0,pageable,0,862944111822989,4780,230,0,0
784,target,25,0,decode,87,90,set_tensor,H2D,"CUDA0#ffn_moe_down-32#0",0,409600,0,pageable,0,862944116033798,15891,14661,0,0
785,target,25,0,decode,87,90,get_tensor,D2H,"hc_mixed-33 (reshaped)",0,40960,0,pageable,0,862944116275330,7100,250,0,0
786,target,25,0,decode,87,90,get_tensor,D2H,"ffn_moe_topk-33",0,6184,0,pageable,0,862944116284531,4970,230,0,0
787,target,25,0,decode,87,90,set_tensor,H2D,"CUDA0#ffn_moe_down-33#0",0,409600,0,pageable,0,862944117301221,15261,14721,0,0
788,target,25,0,decode,87,90,get_tensor,D2H,"hc_mixed-34 (reshaped)",0,40960,0,pageable,0,862944117540233,6910,250,0,0
789,target,25,0,decode,87,90,get_tensor,D2H,"ffn_moe_topk-34",0,6184,0,pageable,0,862944117549263,4751,230,0,0
790,target,25,0,decode,87,90,set_tensor,H2D,"CUDA0#ffn_moe_down-34#0",0,409600,0,pageable,0,862944128025523,15381,14801,0,0
791,target,25,0,decode,87,90,get_tensor,D2H,"hc_mixed-35 (reshaped)",0,40960,0,pageable,0,862944128299297,6670,240,0,0
792,target,25,0,decode,87,90,get_tensor,D2H,"ffn_moe_topk-35",0,6184,0,pageable,0,862944128308157,5120,250,0,0
793,target,25,0,decode,87,90,set_tensor,H2D,"CUDA0#ffn_moe_down-35#0",0,409600,0,pageable,0,862944129580650,21311,15821,0,0
794,target,25,0,decode,87,90,get_tensor,D2H,"hc_mixed-36 (reshaped)",0,40960,0,pageable,0,862944129840133,9031,400,0,0
795,target,25,0,decode,87,90,get_tensor,D2H,"ffn_moe_topk-36",0,6184,0,pageable,0,862944129857164,5210,240,0,0
796,target,25,0,decode,87,90,set_tensor,H2D,"CUDA0#ffn_moe_down-36#0",0,409600,0,pageable,0,862944130871614,16451,14601,0,0
797,target,25,0,decode,87,90,get_tensor,D2H,"hc_mixed-37 (reshaped)",0,40960,0,pageable,0,862944131127157,11521,510,0,0
798,target,25,0,decode,87,90,get_tensor,D2H,"ffn_moe_topk-37",0,6184,0,pageable,0,862944131148648,5600,230,0,0
799,target,25,0,decode,87,90,set_tensor,H2D,"CUDA0#ffn_moe_down-37#0",0,409600,0,pageable,0,862944132310606,17751,11490,0,0
800,target,25,0,decode,87,90,get_tensor,D2H,"hc_mixed-38 (reshaped)",0,40960,0,pageable,0,862944132554928,7710,280,0,0
801,target,25,0,decode,87,90,get_tensor,D2H,"ffn_moe_topk-38",0,6184,0,pageable,0,862944132565498,4871,240,0,0
802,target,25,0,decode,87,90,set_tensor,H2D,"CUDA0#ffn_moe_down-38#0",0,409600,0,pageable,0,862944133678134,15920,14781,0,0
803,target,25,0,decode,87,90,get_tensor,D2H,"hc_mixed-39 (reshaped)",0,40960,0,pageable,0,862944133956947,6871,270,0,0
804,target,25,0,decode,87,90,get_tensor,D2H,"ffn_moe_topk-39",0,6184,0,pageable,0,862944133966618,4980,230,0,0
805,target,25,0,decode,87,90,set_tensor,H2D,"CUDA0#ffn_moe_down-39#0",0,409600,0,pageable,0,862944134785048,15391,14481,0,0
806,target,25,0,decode,87,90,get_tensor,D2H,"hc_mixed-40 (reshaped)",0,40960,0,pageable,0,862944135023280,7051,260,0,0
807,target,25,0,decode,87,90,get_tensor,D2H,"ffn_moe_topk-40",0,6184,0,pageable,0,862944135032421,4810,230,0,0
808,target,25,0,decode,87,90,set_tensor,H2D,"CUDA0#ffn_moe_down-40#0",0,409600,0,pageable,0,862944136630870,15871,14641,0,0
809,target,25,0,decode,87,90,get_tensor,D2H,"hc_mixed-41 (reshaped)",0,40960,0,pageable,0,862944136872682,7231,250,0,0
810,target,25,0,decode,87,90,get_tensor,D2H,"ffn_moe_topk-41",0,6184,0,pageable,0,862944136882153,5000,220,0,0
811,target,25,0,decode,87,90,set_tensor,H2D,"CUDA0#ffn_moe_down-41#0",0,409600,0,pageable,0,862944138018169,15651,14790,0,0
812,target,25,0,decode,87,90,get_tensor,D2H,"hc_mixed-42 (reshaped)",0,40960,0,pageable,0,862944138257691,6950,260,0,0
813,target,25,0,decode,87,90,get_tensor,D2H,"ffn_moe_topk-42",0,6184,0,pageable,0,862944138266751,4760,230,0,0
814,target,25,0,decode,87,90,set_tensor,H2D,"CUDA0#ffn_moe_down-42#0",0,409600,0,pageable,0,862944139611208,15571,14741,0,0
815,target,25,0,decode,87,90,get_tensor,D2H,"hc_mixed-43 (reshaped)",0,40960,0,pageable,0,862944139887822,7050,290,0,0
816,target,25,0,decode,87,90,get_tensor,D2H,"ffn_moe_topk-43",0,6184,0,pageable,0,862944139897132,5530,231,0,0
817,target,25,0,decode,87,90,set_tensor,H2D,"CUDA0#ffn_moe_down-43#0",0,409600,0,pageable,0,862944140977956,15380,14551,0,0
818,target,25,0,decode,87,90,get_tensor,D2H,"hc_mixed-44 (reshaped)",0,40960,0,pageable,0,862944141219218,6710,260,0,0
819,target,25,0,decode,87,90,get_tensor,D2H,"ffn_moe_topk-44",0,6184,0,pageable,0,862944141228008,4760,230,0,0
820,target,25,0,decode,87,90,set_tensor,H2D,"CUDA0#ffn_moe_down-44#0",0,409600,0,pageable,0,862944142437868,15201,14741,0,0
821,target,25,0,decode,87,90,get_tensor,D2H,"hc_mixed-45 (reshaped)",0,40960,0,pageable,0,862944142681550,7091,260,0,0
822,target,25,0,decode,87,90,get_tensor,D2H,"ffn_moe_topk-45",0,6184,0,pageable,0,862944142690701,5030,230,0,0
823,target,25,0,decode,87,90,set_tensor,H2D,"CUDA0#ffn_moe_down-45#0",0,409600,0,pageable,0,862944143897531,15620,14721,0,0
824,target,25,0,decode,87,90,get_tensor,D2H,"hc_mixed-46 (reshaped)",0,40960,0,pageable,0,862944144138633,6930,250,0,0
825,target,25,0,decode,87,90,get_tensor,D2H,"ffn_moe_topk-46",0,6184,0,pageable,0,862944144147903,4840,230,0,0
826,target,25,0,decode,87,90,set_tensor,H2D,"CUDA0#ffn_moe_down-46#0",0,409600,0,pageable,0,862944145581214,36982,12961,0,0
827,target,25,0,decode,87,90,get_tensor,D2H,"hc_mixed-47 (reshaped)",0,40960,0,pageable,0,862944145951783,11140,410,0,0
828,target,25,0,decode,87,90,get_tensor,D2H,"ffn_moe_topk-47",0,6184,0,pageable,0,862944145968283,5921,240,0,0
829,target,25,0,decode,87,90,set_tensor,H2D,"CUDA0#ffn_moe_down-47#0",0,409600,0,pageable,0,862944147402134,20702,14000,0,0
830,target,25,0,decode,87,90,set_tensor,H2D,"CUDA0#inp_out_ids#0",0,16,0,pageable,0,862944147446157,2540,8710,0,0
831,target,25,0,decode,87,90,get_tensor_async,D2H,"result_output",0,3973120,0,pageable,0,862944147532751,647342,0,0,-1
832,target,25,0,decode,87,90,get_tensor_async,D2H,"result_mtp_embd",0,163840,0,pageable,0,862944148182373,16841,0,0,-1
833,target,25,0,decode,91,92,set_tensor,H2D,"CUDA0#inp_embd (reshaped)#0",0,20480,0,pageable,0,862944152540949,4721,9010,0,0
834,target,25,0,decode,91,92,set_tensor,H2D,"CUDA0#inp_s_seq_qnext#0",0,8,0,pageable,0,862944152565031,1110,2960,0,0
835,target,25,0,decode,91,92,set_tensor,H2D,"CUDA0#ple_embd-1#0",0,20480,0,pageable,0,862944152893407,2470,10601,0,0
836,target,25,0,decode,91,92,set_tensor,H2D,"CUDA0#qsa_win_cells#0",0,32,0,pageable,0,862944152908688,1150,3110,0,0
837,target,25,0,decode,91,92,set_tensor,H2D,"CUDA0#qsa_win_pos#0",0,32,0,pageable,0,862944152914358,1050,2910,0,0
838,target,25,0,decode,91,92,set_tensor,H2D,"CUDA0#qsa_win_blocks#0",0,8,0,pageable,0,862944152919578,1000,2880,0,0
839,target,25,0,decode,91,92,set_tensor,H2D,"CUDA0#inp_pos#0",0,32,0,pageable,0,862944152924648,1031,2910,0,0
840,target,25,0,decode,91,92,set_tensor,H2D,"CUDA0#KQ_mask#0",0,8192,0,pageable,0,862944152929769,1560,3400,0,0
841,target,25,0,decode,91,92,get_tensor,D2H,"hc_mixed-12 (reshaped)",0,20480,0,pageable,0,862944156197201,14721,280,0,0
842,target,25,0,decode,91,92,get_tensor,D2H,"ffn_moe_topk-12",0,2088,0,pageable,0,862944156215222,4580,240,0,0
843,target,25,0,decode,91,92,set_tensor,H2D,"CUDA0#ffn_moe_down-12#0",0,204800,0,pageable,0,862944165647020,18651,11900,0,0
844,target,25,0,decode,91,92,get_tensor,D2H,"hc_mixed-13 (reshaped)",0,20480,0,pageable,0,862944165876691,9021,460,0,0
845,target,25,0,decode,91,92,get_tensor,D2H,"ffn_moe_topk-13",0,2088,0,pageable,0,862944165890342,5460,300,0,0
846,target,25,0,decode,91,92,set_tensor,H2D,"CUDA0#ffn_moe_down-13#0",0,204800,0,pageable,0,862944170618186,14671,10711,0,0
847,target,25,0,decode,91,92,get_tensor,D2H,"hc_mixed-14 (reshaped)",0,20480,0,pageable,0,862944170827507,7500,270,0,0
848,target,25,0,decode,91,92,get_tensor,D2H,"ffn_moe_topk-14",0,2088,0,pageable,0,862944170838257,4750,230,0,0
849,target,25,0,decode,91,92,set_tensor,H2D,"CUDA0#ffn_moe_down-14#0",0,204800,0,pageable,0,862944173737691,13241,6620,0,0
850,target,25,0,decode,91,92,get_tensor,D2H,"hc_mixed-15 (reshaped)",0,20480,0,pageable,0,862944174001724,7770,2301,0,0
851,target,25,0,decode,91,92,get_tensor,D2H,"ffn_moe_topk-15",0,2088,0,pageable,0,862944174015695,5120,310,0,0
852,target,25,0,decode,91,92,set_tensor,H2D,"CUDA0#ffn_moe_down-15#0",0,204800,0,pageable,0,862944176482817,13561,10440,0,0
853,target,25,0,decode,91,92,get_tensor,D2H,"hc_mixed-16 (reshaped)",0,20480,0,pageable,0,862944176688687,6941,360,0,0
854,target,25,0,decode,91,92,get_tensor,D2H,"ffn_moe_topk-16",0,2088,0,pageable,0,862944176698948,4780,310,0,0
855,target,25,0,decode,91,92,set_tensor,H2D,"CUDA0#ffn_moe_down-16#0",0,204800,0,pageable,0,862944179678076,12661,10480,0,0
856,target,25,0,decode,91,92,get_tensor,D2H,"hc_mixed-17 (reshaped)",0,20480,0,pageable,0,862944179884006,6760,340,0,0
857,target,25,0,decode,91,92,get_tensor,D2H,"ffn_moe_topk-17",0,2088,0,pageable,0,862944179894047,5080,290,0,0
858,target,25,0,decode,91,92,set_tensor,H2D,"CUDA0#ffn_moe_down-17#0",0,204800,0,pageable,0,862944187746176,11481,6880,0,0
859,target,25,0,decode,91,92,get_tensor,D2H,"hc_mixed-18 (reshaped)",0,20480,0,pageable,0,862944187942046,7020,300,0,0
860,target,25,0,decode,91,92,get_tensor,D2H,"ffn_moe_topk-18",0,2088,0,pageable,0,862944187951816,4520,240,0,0
861,target,25,0,decode,91,92,set_tensor,H2D,"CUDA0#ffn_moe_down-18#0",0,204800,0,pageable,0,862944189768036,16151,6191,0,0
862,target,25,0,decode,91,92,get_tensor,D2H,"hc_mixed-19 (reshaped)",0,20480,0,pageable,0,862944190049400,8691,470,0,0
863,target,25,0,decode,91,92,get_tensor,D2H,"ffn_moe_topk-19",0,2088,0,pageable,0,862944190063391,5360,320,0,0
864,target,25,0,decode,91,92,set_tensor,H2D,"CUDA0#ffn_moe_down-19#0",0,204800,0,pageable,0,862944193222658,12330,6821,0,0
865,target,25,0,decode,91,92,get_tensor,D2H,"hc_mixed-20 (reshaped)",0,20480,0,pageable,0,862944193428618,6990,350,0,0
866,target,25,0,decode,91,92,get_tensor,D2H,"ffn_moe_topk-20",0,2088,0,pageable,0,862944193439319,4910,300,0,0
867,target,25,0,decode,91,92,set_tensor,H2D,"CUDA0#ffn_moe_down-20#0",0,204800,0,pageable,0,862944195724622,12390,6001,0,0
868,target,25,0,decode,91,92,get_tensor,D2H,"hc_mixed-21 (reshaped)",0,20480,0,pageable,0,862944195926592,5970,360,0,0
869,target,25,0,decode,91,92,get_tensor,D2H,"ffn_moe_topk-21",0,2088,0,pageable,0,862944195936032,4041,310,0,0
870,target,25,0,decode,91,92,set_tensor,H2D,"CUDA0#ffn_moe_down-21#0",0,204800,0,pageable,0,862944196763223,10491,7010,0,0
871,target,25,0,decode,91,92,get_tensor,D2H,"hc_mixed-22 (reshaped)",0,20480,0,pageable,0,862944196963033,6661,340,0,0
872,target,25,0,decode,91,92,get_tensor,D2H,"ffn_moe_topk-22",0,2088,0,pageable,0,862944196973214,4780,310,0,0
873,target,25,0,decode,91,92,set_tensor,H2D,"CUDA0#ffn_moe_down-22#0",0,204800,0,pageable,0,862944197678069,10960,6561,0,0
874,target,25,0,decode,91,92,get_tensor,D2H,"hc_mixed-23 (reshaped)",0,20480,0,pageable,0,862944197938332,7030,310,0,0
875,target,25,0,decode,91,92,get_tensor,D2H,"ffn_moe_topk-23",0,2088,0,pageable,0,862944197949022,5231,310,0,0
876,target,25,0,decode,91,92,set_tensor,H2D,"CUDA0#ffn_moe_down-23#0",0,204800,0,pageable,0,862944198516620,10801,6840,0,0
877,target,25,0,decode,91,92,get_tensor,D2H,"hc_mixed-24 (reshaped)",0,20480,0,pageable,0,862944198716270,6861,340,0,0
878,target,25,0,decode,91,92,get_tensor,D2H,"ffn_moe_topk-24",0,2088,0,pageable,0,862944198726391,4960,300,0,0
879,target,25,0,decode,91,92,set_tensor,H2D,"CUDA0#ffn_moe_down-24#0",0,204800,0,pageable,0,862944203125029,25111,5601,0,0
880,target,25,0,decode,91,92,get_tensor,D2H,"hc_mixed-25 (reshaped)",0,20480,0,pageable,0,862944203393252,10131,450,0,0
881,target,25,0,decode,91,92,get_tensor,D2H,"ffn_moe_topk-25",0,2088,0,pageable,0,862944203408273,5540,310,0,0
882,target,25,0,decode,91,92,set_tensor,H2D,"CUDA0#ffn_moe_down-25#0",0,204800,0,pageable,0,862944210213391,28731,5720,0,0
883,target,25,0,decode,91,92,get_tensor,D2H,"hc_mixed-26 (reshaped)",0,20480,0,pageable,0,862944210472204,9570,350,0,0
884,target,25,0,decode,91,92,get_tensor,D2H,"ffn_moe_topk-26",0,2088,0,pageable,0,862944210485604,5090,230,0,0
885,target,25,0,decode,91,92,set_tensor,H2D,"CUDA0#ffn_moe_down-26#0",0,204800,0,pageable,0,862944212819540,15181,6440,0,0
886,target,25,0,decode,91,92,get_tensor,D2H,"hc_mixed-27 (reshaped)",0,20480,0,pageable,0,862944213087313,7701,270,0,0
887,target,25,0,decode,91,92,get_tensor,D2H,"ffn_moe_topk-27",0,2088,0,pageable,0,862944213098424,4810,240,0,0
888,target,25,0,decode,91,92,set_tensor,H2D,"CUDA0#ffn_moe_down-27#0",0,204800,0,pageable,0,862944220155654,15231,6430,0,0
889,target,25,0,decode,91,92,get_tensor,D2H,"hc_mixed-28 (reshaped)",0,20480,0,pageable,0,862944220370235,15480,300,0,0
890,target,25,0,decode,91,92,get_tensor,D2H,"ffn_moe_topk-28",0,2088,0,pageable,0,862944220388956,5060,240,0,0
891,target,25,0,decode,91,92,set_tensor,H2D,"CUDA0#ffn_moe_down-28#0",0,204800,0,pageable,0,862944222589295,63583,12321,0,0
892,target,25,0,decode,91,92,get_tensor,D2H,"hc_mixed-29 (reshaped)",0,20480,0,pageable,0,862944222850518,7460,270,0,0
893,target,25,0,decode,91,92,get_tensor,D2H,"ffn_moe_topk-29",0,2088,0,pageable,0,862944222860808,4721,230,0,0
894,target,25,0,decode,91,92,set_tensor,H2D,"CUDA0#ffn_moe_down-29#0",0,204800,0,pageable,0,862944223776614,14420,6801,0,0
895,target,25,0,decode,91,92,get_tensor,D2H,"hc_mixed-30 (reshaped)",0,20480,0,pageable,0,862944223974123,6511,240,0,0
896,target,25,0,decode,91,92,get_tensor,D2H,"ffn_moe_topk-30",0,2088,0,pageable,0,862944223983094,4460,230,0,0
897,target,25,0,decode,91,92,set_tensor,H2D,"CUDA0#ffn_moe_down-30#0",0,204800,0,pageable,0,862944224546872,9820,6611,0,0
898,target,25,0,decode,91,92,get_tensor,D2H,"hc_mixed-31 (reshaped)",0,20480,0,pageable,0,862944224787354,6080,220,0,0
899,target,25,0,decode,91,92,get_tensor,D2H,"ffn_moe_topk-31",0,2088,0,pageable,0,862944224797654,4701,220,0,0
900,target,25,0,decode,91,92,set_tensor,H2D,"CUDA0#ffn_moe_down-31#0",0,204800,0,pageable,0,862944225352912,9300,6941,0,0
901,target,25,0,decode,91,92,get_tensor,D2H,"hc_mixed-32 (reshaped)",0,20480,0,pageable,0,862944225541531,5801,230,0,0
902,target,25,0,decode,91,92,get_tensor,D2H,"ffn_moe_topk-32",0,2088,0,pageable,0,862944225549402,4410,230,0,0
903,target,25,0,decode,91,92,set_tensor,H2D,"CUDA0#ffn_moe_down-32#0",0,204800,0,pageable,0,862944225933371,8660,6790,0,0
904,target,25,0,decode,91,92,get_tensor,D2H,"hc_mixed-33 (reshaped)",0,20480,0,pageable,0,862944226116810,5970,230,0,0
905,target,25,0,decode,91,92,get_tensor,D2H,"ffn_moe_topk-33",0,2088,0,pageable,0,862944226124970,4650,230,0,0
906,target,25,0,decode,91,92,set_tensor,H2D,"CUDA0#ffn_moe_down-33#0",0,204800,0,pageable,0,862944226903239,8550,7161,0,0
907,target,25,0,decode,91,92,get_tensor,D2H,"hc_mixed-34 (reshaped)",0,20480,0,pageable,0,862944227092088,6281,240,0,0
908,target,25,0,decode,91,92,get_tensor,D2H,"ffn_moe_topk-34",0,2088,0,pageable,0,862944227100789,4380,230,0,0
909,target,25,0,decode,91,92,set_tensor,H2D,"CUDA0#ffn_moe_down-34#0",0,204800,0,pageable,0,862944227747401,8700,6760,0,0
910,target,25,0,decode,91,92,get_tensor,D2H,"hc_mixed-35 (reshaped)",0,20480,0,pageable,0,862944227981492,5981,260,0,0
911,target,25,0,decode,91,92,get_tensor,D2H,"ffn_moe_topk-35",0,2088,0,pageable,0,862944227989713,4710,230,0,0
912,target,25,0,decode,91,92,set_tensor,H2D,"CUDA0#ffn_moe_down-35#0",0,204800,0,pageable,0,862944228541960,8830,6911,0,0
913,target,25,0,decode,91,92,get_tensor,D2H,"hc_mixed-36 (reshaped)",0,20480,0,pageable,0,862944228732390,5960,240,0,0
914,target,25,0,decode,91,92,get_tensor,D2H,"ffn_moe_topk-36",0,2088,0,pageable,0,862944228740540,4390,250,0,0
915,target,25,0,decode,91,92,set_tensor,H2D,"CUDA0#ffn_moe_down-36#0",0,204800,0,pageable,0,862944229380602,8390,6720,0,0
916,target,25,0,decode,91,92,get_tensor,D2H,"hc_mixed-37 (reshaped)",0,20480,0,pageable,0,862944229564441,5840,240,0,0
917,target,25,0,decode,91,92,get_tensor,D2H,"ffn_moe_topk-37",0,2088,0,pageable,0,862944229572321,4680,230,0,0
918,target,25,0,decode,91,92,set_tensor,H2D,"CUDA0#ffn_moe_down-37#0",0,204800,0,pageable,0,862944230142840,8890,7150,0,0
919,target,25,0,decode,91,92,get_tensor,D2H,"hc_mixed-38 (reshaped)",0,20480,0,pageable,0,862944230327889,5860,240,0,0
920,target,25,0,decode,91,92,get_tensor,D2H,"ffn_moe_topk-38",0,2088,0,pageable,0,862944230335779,4430,230,0,0
921,target,25,0,decode,91,92,set_tensor,H2D,"CUDA0#ffn_moe_down-38#0",0,204800,0,pageable,0,862944230955420,8910,6801,0,0
922,target,25,0,decode,91,92,get_tensor,D2H,"hc_mixed-39 (reshaped)",0,20480,0,pageable,0,862944231187661,5871,250,0,0
923,target,25,0,decode,91,92,get_tensor,D2H,"ffn_moe_topk-39",0,2088,0,pageable,0,862944231196072,4740,240,0,0
924,target,25,0,decode,91,92,set_tensor,H2D,"CUDA0#ffn_moe_down-39#0",0,204800,0,pageable,0,862944232092136,9451,6930,0,0
925,target,25,0,decode,91,92,get_tensor,D2H,"hc_mixed-40 (reshaped)",0,20480,0,pageable,0,862944232279786,6190,250,0,0
926,target,25,0,decode,91,92,get_tensor,D2H,"ffn_moe_topk-40",0,2088,0,pageable,0,862944232288226,4630,240,0,0
927,target,25,0,decode,91,92,set_tensor,H2D,"CUDA0#ffn_moe_down-40#0",0,204800,0,pageable,0,862944232875785,8371,6720,0,0
928,target,25,0,decode,91,92,get_tensor,D2H,"hc_mixed-41 (reshaped)",0,20480,0,pageable,0,862944233059914,5941,240,0,0
929,target,25,0,decode,91,92,get_tensor,D2H,"ffn_moe_topk-41",0,2088,0,pageable,0,862944233068035,4550,250,0,0
930,target,25,0,decode,91,92,set_tensor,H2D,"CUDA0#ffn_moe_down-41#0",0,204800,0,pageable,0,862944233685625,8621,7070,0,0
931,target,25,0,decode,91,92,get_tensor,D2H,"hc_mixed-42 (reshaped)",0,20480,0,pageable,0,862944233870285,5900,250,0,0
932,target,25,0,decode,91,92,get_tensor,D2H,"ffn_moe_topk-42",0,2088,0,pageable,0,862944233878195,4480,240,0,0
933,target,25,0,decode,91,92,set_tensor,H2D,"CUDA0#ffn_moe_down-42#0",0,204800,0,pageable,0,862944234606091,8780,6831,0,0
934,target,25,0,decode,91,92,get_tensor,D2H,"hc_mixed-43 (reshaped)",0,20480,0,pageable,0,862944234837542,5991,240,0,0
935,target,25,0,decode,91,92,get_tensor,D2H,"ffn_moe_topk-43",0,2088,0,pageable,0,862944234848303,4670,230,0,0
936,target,25,0,decode,91,92,set_tensor,H2D,"CUDA0#ffn_moe_down-43#0",0,204800,0,pageable,0,862944235305136,8510,6840,0,0
937,target,25,0,decode,91,92,get_tensor,D2H,"hc_mixed-44 (reshaped)",0,20480,0,pageable,0,862944235493175,5940,250,0,0
938,target,25,0,decode,91,92,get_tensor,D2H,"ffn_moe_topk-44",0,2088,0,pageable,0,862944235501075,4571,240,0,0
939,target,25,0,decode,91,92,set_tensor,H2D,"CUDA0#ffn_moe_down-44#0",0,204800,0,pageable,0,862944236174939,8540,6861,0,0
940,target,25,0,decode,91,92,get_tensor,D2H,"hc_mixed-45 (reshaped)",0,20480,0,pageable,0,862944236359088,5870,240,0,0
941,target,25,0,decode,91,92,get_tensor,D2H,"ffn_moe_topk-45",0,2088,0,pageable,0,862944236366958,4741,250,0,0
942,target,25,0,decode,91,92,set_tensor,H2D,"CUDA0#ffn_moe_down-45#0",0,204800,0,pageable,0,862944236998740,10510,6861,0,0
943,target,25,0,decode,91,92,get_tensor,D2H,"hc_mixed-46 (reshaped)",0,20480,0,pageable,0,862944237185099,5930,240,0,0
944,target,25,0,decode,91,92,get_tensor,D2H,"ffn_moe_topk-46",0,2088,0,pageable,0,862944237193089,4431,230,0,0
945,target,25,0,decode,91,92,set_tensor,H2D,"CUDA0#ffn_moe_down-46#0",0,204800,0,pageable,0,862944237788569,8670,6811,0,0
946,target,25,0,decode,91,92,get_tensor,D2H,"hc_mixed-47 (reshaped)",0,20480,0,pageable,0,862944238012360,6600,390,0,0
947,target,25,0,decode,91,92,get_tensor,D2H,"ffn_moe_topk-47",0,2088,0,pageable,0,862944238022791,4910,230,0,0
948,target,25,0,decode,91,92,set_tensor,H2D,"CUDA0#ffn_moe_down-47#0",0,204800,0,pageable,0,862944238656432,8490,7251,0,0
949,target,25,0,decode,91,92,set_tensor,H2D,"CUDA0#inp_out_ids#0",0,8,0,pageable,0,862944238674163,2000,9290,0,0
950,target,25,0,decode,91,92,get_tensor_async,D2H,"result_output",0,1986560,0,pageable,0,862944238743146,517196,0,0,-1
951,target,25,0,decode,91,92,get_tensor_async,D2H,"result_mtp_embd",0,81920,0,pageable,0,862944239262782,14991,0,0,-1
952,target,25,0,decode,93,94,set_tensor,H2D,"CUDA0#inp_embd (reshaped)#0",0,20480,0,pageable,0,862944241036820,3390,6511,0,0
953,target,25,0,decode,93,94,set_tensor,H2D,"CUDA0#inp_s_seq_qnext#0",0,8,0,pageable,0,862944241054091,1270,2840,0,0
954,target,25,0,decode,93,94,set_tensor,H2D,"CUDA0#ple_embd-1#0",0,20480,0,pageable,0,862944243692082,22701,2920,0,0
955,target,25,0,decode,93,94,set_tensor,H2D,"CUDA0#qsa_win_cells#0",0,32,0,pageable,0,862944243740224,1880,3010,0,0
956,target,25,0,decode,93,94,set_tensor,H2D,"CUDA0#qsa_win_pos#0",0,32,0,pageable,0,862944243747294,1191,3130,0,0
957,target,25,0,decode,93,94,set_tensor,H2D,"CUDA0#qsa_win_blocks#0",0,8,0,pageable,0,862944243753125,1100,2910,0,0
958,target,25,0,decode,93,94,set_tensor,H2D,"CUDA0#inp_pos#0",0,32,0,pageable,0,862944243759915,1240,3230,0,0
959,target,25,0,decode,93,94,set_tensor,H2D,"CUDA0#KQ_mask#0",0,8192,0,pageable,0,862944243765855,1690,3481,0,0
960,target,25,0,decode,93,94,get_tensor,D2H,"hc_mixed-12 (reshaped)",0,20480,0,pageable,0,862944247092040,14111,330,0,0
961,target,25,0,decode,93,94,get_tensor,D2H,"ffn_moe_topk-12",0,2088,0,pageable,0,862944247111191,4591,230,0,0
962,target,25,0,decode,93,94,set_tensor,H2D,"CUDA0#ffn_moe_down-12#0",0,204800,0,pageable,0,862944249118141,16911,11810,0,0
963,target,25,0,decode,93,94,get_tensor,D2H,"hc_mixed-13 (reshaped)",0,20480,0,pageable,0,862944249337092,7070,250,0,0
964,target,25,0,decode,93,94,get_tensor,D2H,"ffn_moe_topk-13",0,2088,0,pageable,0,862944249346942,6841,230,0,0
965,target,25,0,decode,93,94,set_tensor,H2D,"CUDA0#ffn_moe_down-13#0",0,204800,0,pageable,0,862944250756462,19191,6420,0,0
966,target,25,0,decode,93,94,get_tensor,D2H,"hc_mixed-14 (reshaped)",0,20480,0,pageable,0,862944250981173,8021,360,0,0
967,target,25,0,decode,93,94,get_tensor,D2H,"ffn_moe_topk-14",0,2088,0,pageable,0,862944250992944,4740,230,0,0
968,target,25,0,decode,93,94,set_tensor,H2D,"CUDA0#ffn_moe_down-14#0",0,204800,0,pageable,0,862944253963801,13791,6490,0,0
969,target,25,0,decode,93,94,get_tensor,D2H,"hc_mixed-15 (reshaped)",0,20480,0,pageable,0,862944254220744,7040,300,0,0
970,target,25,0,decode,93,94,get_tensor,D2H,"ffn_moe_topk-15",0,2088,0,pageable,0,862944254234175,4810,220,0,0
971,target,25,0,decode,93,94,set_tensor,H2D,"CUDA0#ffn_moe_down-15#0",0,204800,0,pageable,0,862944254631464,11621,6780,0,0
972,target,25,0,decode,93,94,get_tensor,D2H,"hc_mixed-16 (reshaped)",0,20480,0,pageable,0,862944254825174,6280,240,0,0
